2025-12-22 13:06:13,293.7MiB / 7.654GiB,3.75%,71.17%,2.73MB / 1.34MB,148MB / 287kB
2025-12-22 13:43:36,214.6MiB / 7.654GiB,2.74%,105.03%,31.2MB / 14.2MB,153MB / 56.7MB
2025-12-22 13:43:47,214.8MiB / 7.654GiB,2.74%,87.47%,31.3MB / 14.3MB,153MB / 56.8MB
2025-12-22 13:43:59,214.9MiB / 7.654GiB,2.74%,108.19%,31.4MB / 14.3MB,153MB / 56.8MB
2025-12-22 13:44:11,215.1MiB / 7.654GiB,2.74%,108.92%,31.5MB / 14.4MB,153MB / 56.8MB
2025-12-22 13:44:23,215.5MiB / 7.654GiB,2.75%,103.70%,31.7MB / 14.4MB,153MB / 56.8MB
2025-12-22 13:44:35,215.3MiB / 7.654GiB,2.75%,92.33%,31.8MB / 14.5MB,153MB / 56.8MB
2025-12-22 13:44:46,215.5MiB / 7.654GiB,2.75%,88.63%,31.9MB / 14.5MB,153MB / 56.8MB
2025-12-22 13:44:58,215.6MiB / 7.654GiB,2.75%,85.22%,32MB / 14.6MB,153MB / 56.8MB
2025-12-22 13:45:10,216.1MiB / 7.654GiB,2.76%,93.22%,32.2MB / 14.6MB,153MB / 56.8MB
2025-12-22 13:45:22,216MiB / 7.654GiB,2.76%,102.52%,32.3MB / 14.7MB,153MB / 56.8MB
2025-12-22 13:45:34,216.5MiB / 7.654GiB,2.76%,96.75%,32.5MB / 14.8MB,153MB / 56.8MB
2025-12-22 13:45:46,216.2MiB / 7.654GiB,2.76%,91.27%,32.6MB / 14.8MB,153MB / 56.8MB
2025-12-22 13:45:57,216.4MiB / 7.654GiB,2.76%,108.11%,32.7MB / 14.9MB,153MB / 56.9MB
2025-12-22 13:46:09,216.5MiB / 7.654GiB,2.76%,100.23%,32.9MB / 14.9MB,153MB / 56.9MB
2025-12-22 13:46:20,216.7MiB / 7.654GiB,2.77%,103.64%,33MB / 15MB,153MB / 56.9MB
2025-12-22 13:46:32,216.8MiB / 7.654GiB,2.77%,98.25%,33.1MB / 15MB,153MB / 56.9MB
2025-12-22 13:46:44,217.3MiB / 7.654GiB,2.77%,92.91%,33.3MB / 15.1MB,153MB / 56.9MB
2025-12-22 13:46:56,217.4MiB / 7.654GiB,2.77%,112.06%,33.4MB / 15.2MB,153MB / 56.9MB
2025-12-22 13:47:07,219.1MiB / 7.654GiB,2.80%,104.00%,33.5MB / 15.2MB,153MB / 56.9MB
2025-12-22 13:47:19,217.4MiB / 7.654GiB,2.77%,100.05%,33.6MB / 15.3MB,153MB / 56.9MB
2025-12-22 13:47:32,217.5MiB / 7.654GiB,2.78%,99.23%,33.7MB / 15.3MB,153MB / 56.9MB
2025-12-22 13:47:43,217.7MiB / 7.654GiB,2.78%,104.40%,33.9MB / 15.4MB,153MB / 56.9MB
2025-12-22 13:47:55,217.8MiB / 7.654GiB,2.78%,116.87%,34MB / 15.4MB,153MB / 56.9MB
2025-12-22 13:48:06,218.2MiB / 7.654GiB,2.78%,101.91%,34.2MB / 15.5MB,153MB / 57MB
2025-12-22 13:48:18,218.1MiB / 7.654GiB,2.78%,94.76%,34.3MB / 15.5MB,153MB / 57MB
2025-12-22 13:48:31,218.5MiB / 7.654GiB,2.79%,96.31%,34.4MB / 15.6MB,153MB / 57MB
2025-12-22 13:48:43,218.4MiB / 7.654GiB,2.79%,106.08%,34.6MB / 15.7MB,153MB / 57MB
2025-12-22 13:48:54,218.9MiB / 7.654GiB,2.79%,95.39%,34.7MB / 15.7MB,153MB / 57MB
2025-12-22 13:49:06,218.7MiB / 7.654GiB,2.79%,107.31%,34.8MB / 15.8MB,153MB / 57.4MB
2025-12-22 13:49:17,218.6MiB / 7.654GiB,2.79%,106.28%,35MB / 15.8MB,153MB / 57.4MB
2025-12-22 13:49:29,216.8MiB / 7.654GiB,2.77%,102.09%,35.1MB / 15.9MB,153MB / 59.3MB
2025-12-22 13:49:42,220MiB / 7.654GiB,2.81%,103.93%,35.2MB / 15.9MB,153MB / 60MB
2025-12-22 13:49:53,226.7MiB / 7.654GiB,2.89%,92.79%,35.4MB / 16MB,154MB / 61MB
2025-12-22 13:50:05,225.6MiB / 7.654GiB,2.88%,96.28%,35.5MB / 16.1MB,154MB / 61.1MB
2025-12-22 13:50:16,214.8MiB / 7.654GiB,2.74%,92.95%,35.7MB / 16.1MB,154MB / 61.1MB
2025-12-22 13:50:28,213.6MiB / 7.654GiB,2.73%,101.06%,35.8MB / 16.2MB,154MB / 61.1MB
2025-12-22 13:50:40,213.5MiB / 7.654GiB,2.72%,104.78%,36MB / 16.3MB,154MB / 61.1MB
2025-12-22 13:50:53,213.7MiB / 7.654GiB,2.73%,99.83%,36.1MB / 16.3MB,154MB / 61.1MB
2025-12-22 13:51:04,214.1MiB / 7.654GiB,2.73%,109.20%,36.3MB / 16.4MB,154MB / 61.1MB
2025-12-22 13:51:16,215.8MiB / 7.654GiB,2.75%,87.80%,36.4MB / 16.5MB,154MB / 61.1MB
2025-12-22 13:51:27,214.2MiB / 7.654GiB,2.73%,96.77%,36.5MB / 16.5MB,154MB / 61.2MB
2025-12-22 13:51:39,214.6MiB / 7.654GiB,2.74%,95.46%,36.6MB / 16.6MB,154MB / 61.2MB
2025-12-22 13:51:52,214.5MiB / 7.654GiB,2.74%,95.69%,36.8MB / 16.6MB,154MB / 61.2MB
2025-12-22 13:52:03,214.6MiB / 7.654GiB,2.74%,104.82%,36.9MB / 16.7MB,154MB / 61.2MB
2025-12-22 13:52:15,214.8MiB / 7.654GiB,2.74%,91.54%,37.1MB / 16.8MB,154MB / 61.2MB
2025-12-22 13:52:26,214.9MiB / 7.654GiB,2.74%,100.32%,37.2MB / 16.8MB,154MB / 61.2MB
2025-12-22 13:52:38,214.9MiB / 7.654GiB,2.74%,94.09%,37.4MB / 16.9MB,154MB / 61.2MB
2025-12-22 13:52:51,215.4MiB / 7.654GiB,2.75%,105.10%,37.5MB / 16.9MB,154MB / 61.2MB
2025-12-22 13:53:03,215.5MiB / 7.654GiB,2.75%,105.91%,37.6MB / 17MB,154MB / 61.2MB
2025-12-22 13:53:14,215.9MiB / 7.654GiB,2.75%,109.94%,37.8MB / 17.1MB,154MB / 61.2MB
2025-12-22 13:53:26,215.8MiB / 7.654GiB,2.75%,102.95%,37.9MB / 17.1MB,154MB / 61.2MB
2025-12-22 13:53:37,216.2MiB / 7.654GiB,2.76%,101.03%,38.1MB / 17.2MB,154MB / 61.3MB
2025-12-22 13:53:49,216.1MiB / 7.654GiB,2.76%,88.59%,38.2MB / 17.2MB,154MB / 61.3MB
2025-12-22 13:54:01,217.7MiB / 7.654GiB,2.78%,102.07%,38.3MB / 17.3MB,154MB / 61.3MB
2025-12-22 13:54:13,216.6MiB / 7.654GiB,2.76%,100.27%,38.5MB / 17.4MB,154MB / 61.3MB
2025-12-22 13:54:25,216.8MiB / 7.654GiB,2.77%,105.35%,38.7MB / 17.5MB,154MB / 61.3MB
2025-12-22 13:54:36,217MiB / 7.654GiB,2.77%,84.63%,38.8MB / 17.5MB,154MB / 61.3MB
2025-12-22 13:54:48,217.1MiB / 7.654GiB,2.77%,93.75%,38.9MB / 17.6MB,154MB / 61.3MB
2025-12-22 13:55:01,216.6MiB / 7.654GiB,2.76%,100.46%,39.1MB / 17.6MB,154MB / 61.7MB
2025-12-22 13:55:13,218.7MiB / 7.654GiB,2.79%,95.71%,39.2MB / 17.7MB,154MB / 62.2MB
2025-12-22 13:55:24,216.3MiB / 7.654GiB,2.76%,102.77%,39.4MB / 17.8MB,154MB / 62.8MB
2025-12-22 13:55:36,216.1MiB / 7.654GiB,2.76%,93.91%,39.5MB / 17.8MB,154MB / 63MB
2025-12-22 13:55:47,216MiB / 7.654GiB,2.76%,90.17%,39.7MB / 17.9MB,154MB / 63.3MB
2025-12-22 13:55:59,215.1MiB / 7.654GiB,2.74%,104.75%,39.8MB / 18MB,154MB / 65.4MB
2025-12-22 13:56:11,215.3MiB / 7.654GiB,2.75%,97.60%,39.9MB / 18MB,154MB / 65.4MB
2025-12-22 13:56:23,215.4MiB / 7.654GiB,2.75%,101.97%,40.1MB / 18.1MB,154MB / 65.4MB
2025-12-22 13:56:35,215.6MiB / 7.654GiB,2.75%,99.07%,40.2MB / 18.1MB,154MB / 65.4MB
2025-12-22 13:56:46,216MiB / 7.654GiB,2.76%,97.61%,40.4MB / 18.2MB,154MB / 65.4MB
2025-12-22 13:56:58,215.9MiB / 7.654GiB,2.75%,89.27%,40.5MB / 18.3MB,154MB / 65.4MB
2025-12-22 13:57:10,216.1MiB / 7.654GiB,2.76%,104.90%,40.7MB / 18.3MB,154MB / 65.5MB
2025-12-22 13:57:22,216.3MiB / 7.654GiB,2.76%,87.00%,40.8MB / 18.4MB,154MB / 65.5MB
2025-12-22 13:57:34,216.4MiB / 7.654GiB,2.76%,102.03%,40.9MB / 18.4MB,154MB / 65.5MB
2025-12-22 13:57:46,216.6MiB / 7.654GiB,2.76%,103.28%,41.1MB / 18.5MB,154MB / 65.5MB
2025-12-22 13:57:57,216.7MiB / 7.654GiB,2.76%,105.75%,41.2MB / 18.6MB,154MB / 65.5MB
2025-12-22 13:58:09,218.3MiB / 7.654GiB,2.78%,100.42%,41.4MB / 18.6MB,154MB / 65.5MB
2025-12-22 13:58:21,216.9MiB / 7.654GiB,2.77%,96.23%,41.5MB / 18.7MB,154MB / 65.5MB
2025-12-22 13:58:33,217.3MiB / 7.654GiB,2.77%,100.41%,41.6MB / 18.7MB,154MB / 65.5MB
2025-12-22 13:58:45,217.5MiB / 7.654GiB,2.77%,83.36%,41.7MB / 18.8MB,154MB / 65.5MB
2025-12-22 13:58:56,219.3MiB / 7.654GiB,2.80%,101.66%,41.9MB / 18.9MB,154MB / 65.5MB
2025-12-22 13:59:08,217.5MiB / 7.654GiB,2.78%,103.19%,42MB / 18.9MB,154MB / 65.5MB
2025-12-22 13:59:20,218MiB / 7.654GiB,2.78%,80.30%,42.2MB / 19MB,155MB / 65.5MB
2025-12-22 13:59:33,218.1MiB / 7.654GiB,2.78%,91.91%,42.3MB / 19MB,155MB / 65.6MB
2025-12-22 13:59:44,218.2MiB / 7.654GiB,2.78%,100.56%,42.4MB / 19.1MB,155MB / 65.6MB
2025-12-22 13:59:56,218.2MiB / 7.654GiB,2.78%,97.43%,42.5MB / 19.1MB,155MB / 65.6MB
2025-12-22 14:00:07,218.3MiB / 7.654GiB,2.79%,102.83%,42.7MB / 19.2MB,155MB / 65.6MB
2025-12-22 14:00:19,218.5MiB / 7.654GiB,2.79%,102.63%,42.8MB / 19.3MB,155MB / 65.6MB
2025-12-22 14:00:31,217.4MiB / 7.654GiB,2.77%,91.52%,43MB / 19.3MB,155MB / 65.8MB
2025-12-22 14:00:43,215.4MiB / 7.654GiB,2.75%,86.07%,43.1MB / 19.4MB,155MB / 68.1MB
2025-12-22 14:00:55,213.8MiB / 7.654GiB,2.73%,82.01%,43.2MB / 19.4MB,155MB / 71.2MB
2025-12-22 14:01:06,220.4MiB / 7.654GiB,2.81%,92.79%,43.3MB / 19.5MB,158MB / 71.2MB
2025-12-22 14:01:18,220.7MiB / 7.654GiB,2.82%,93.51%,43.5MB / 19.5MB,158MB / 71.2MB
2025-12-22 14:01:31,220.8MiB / 7.654GiB,2.82%,130.06%,43.6MB / 19.6MB,158MB / 71.2MB
2025-12-22 14:01:43,222MiB / 7.654GiB,2.83%,100.41%,43.7MB / 19.6MB,158MB / 71.3MB
2025-12-22 14:01:55,221.2MiB / 7.654GiB,2.82%,86.46%,43.9MB / 19.7MB,158MB / 71.3MB
2025-12-22 14:02:06,222.8MiB / 7.654GiB,2.84%,99.63%,44MB / 19.7MB,158MB / 71.3MB
2025-12-22 14:02:18,222MiB / 7.654GiB,2.83%,84.75%,44.1MB / 19.8MB,158MB / 71.3MB
2025-12-22 14:02:30,222.1MiB / 7.654GiB,2.83%,91.91%,44.2MB / 19.8MB,158MB / 71.3MB
2025-12-22 14:02:42,222.3MiB / 7.654GiB,2.84%,103.18%,44.3MB / 19.9MB,158MB / 71.3MB
2025-12-22 14:02:54,222.4MiB / 7.654GiB,2.84%,103.69%,44.5MB / 19.9MB,158MB / 71.3MB
2025-12-22 14:03:06,225.4MiB / 7.654GiB,2.88%,100.16%,44.6MB / 20MB,158MB / 71.3MB
2025-12-22 14:03:17,222.7MiB / 7.654GiB,2.84%,111.13%,44.7MB / 20.1MB,158MB / 71.3MB
2025-12-22 14:03:29,222.8MiB / 7.654GiB,2.84%,90.85%,44.9MB / 20.1MB,158MB / 71.3MB
2025-12-22 14:03:41,223.3MiB / 7.654GiB,2.85%,92.18%,45MB / 20.2MB,158MB / 71.3MB
2025-12-22 14:03:53,223.2MiB / 7.654GiB,2.85%,101.93%,45.1MB / 20.2MB,158MB / 71.4MB
2025-12-22 14:04:04,223.6MiB / 7.654GiB,2.85%,98.30%,45.3MB / 20.3MB,158MB / 71.4MB
2025-12-22 14:04:16,223.5MiB / 7.654GiB,2.85%,103.62%,45.4MB / 20.4MB,158MB / 71.4MB
2025-12-22 14:04:27,223.6MiB / 7.654GiB,2.85%,100.12%,45.7MB / 20.5MB,158MB / 71.4MB
2025-12-22 14:04:39,224MiB / 7.654GiB,2.86%,108.10%,45.8MB / 20.6MB,158MB / 71.4MB
2025-12-22 14:04:51,223.9MiB / 7.654GiB,2.86%,104.60%,46MB / 20.6MB,158MB / 71.4MB
2025-12-22 14:05:03,224.3MiB / 7.654GiB,2.86%,95.13%,46.1MB / 20.7MB,158MB / 71.4MB
2025-12-22 14:05:15,224.5MiB / 7.654GiB,2.86%,99.76%,46.3MB / 20.8MB,158MB / 71.4MB
2025-12-22 14:05:26,224.4MiB / 7.654GiB,2.86%,101.83%,46.5MB / 20.9MB,158MB / 71.4MB
2025-12-22 14:05:38,224.6MiB / 7.654GiB,2.87%,104.60%,46.7MB / 21MB,158MB / 71.4MB
2025-12-22 14:05:50,224.7MiB / 7.654GiB,2.87%,103.34%,46.9MB / 21.1MB,158MB / 71.4MB
2025-12-22 14:06:03,225.1MiB / 7.654GiB,2.87%,91.32%,47MB / 21.1MB,158MB / 71.5MB
2025-12-22 14:06:14,225MiB / 7.654GiB,2.87%,105.82%,47.1MB / 21.2MB,158MB / 71.5MB
2025-12-22 14:06:26,225.1MiB / 7.654GiB,2.87%,99.04%,47.3MB / 21.3MB,158MB / 71.5MB
2025-12-22 14:06:38,225.9MiB / 7.654GiB,2.88%,101.57%,47.5MB / 21.4MB,158MB / 71.5MB
2025-12-22 14:06:49,225.5MiB / 7.654GiB,2.88%,89.58%,47.7MB / 21.4MB,159MB / 71.5MB
2025-12-22 14:07:01,225.9MiB / 7.654GiB,2.88%,116.66%,47.8MB / 21.5MB,159MB / 71.5MB
2025-12-22 14:07:13,225.8MiB / 7.654GiB,2.88%,96.15%,47.9MB / 21.6MB,159MB / 71.5MB
2025-12-22 14:07:25,225.9MiB / 7.654GiB,2.88%,94.70%,48.1MB / 21.7MB,159MB / 71.5MB
2025-12-22 14:07:36,226.1MiB / 7.654GiB,2.88%,100.42%,48.3MB / 21.8MB,159MB / 71.5MB
2025-12-22 14:07:48,226.5MiB / 7.654GiB,2.89%,102.16%,48.5MB / 21.8MB,159MB / 71.5MB
2025-12-22 14:07:59,226.4MiB / 7.654GiB,2.89%,96.60%,48.6MB / 21.9MB,159MB / 71.5MB
2025-12-22 14:08:12,226.6MiB / 7.654GiB,2.89%,100.04%,48.7MB / 22MB,159MB / 71.5MB
2025-12-22 14:08:23,227.8MiB / 7.654GiB,2.91%,96.62%,48.9MB / 22MB,159MB / 71.6MB
2025-12-22 14:08:35,226.9MiB / 7.654GiB,2.89%,100.46%,49.1MB / 22.1MB,159MB / 71.6MB
2025-12-22 14:08:46,227MiB / 7.654GiB,2.90%,101.13%,49.3MB / 22.2MB,159MB / 71.6MB
2025-12-22 14:08:58,227.2MiB / 7.654GiB,2.90%,102.77%,49.4MB / 22.3MB,159MB / 71.6MB
2025-12-22 14:09:10,227.7MiB / 7.654GiB,2.91%,103.94%,49.5MB / 22.3MB,159MB / 71.6MB
2025-12-22 14:09:22,227.7MiB / 7.654GiB,2.91%,84.60%,49.7MB / 22.4MB,159MB / 71.6MB
2025-12-22 14:09:33,227.9MiB / 7.654GiB,2.91%,95.59%,49.8MB / 22.4MB,159MB / 71.6MB
2025-12-22 14:09:45,227.8MiB / 7.654GiB,2.91%,97.00%,50MB / 22.5MB,159MB / 71.6MB
2025-12-22 14:09:57,228.2MiB / 7.654GiB,2.91%,101.33%,50.1MB / 22.6MB,159MB / 71.6MB
2025-12-22 14:10:08,228.1MiB / 7.654GiB,2.91%,90.74%,50.3MB / 22.7MB,159MB / 71.6MB
2025-12-22 14:10:21,228.5MiB / 7.654GiB,2.92%,103.08%,50.4MB / 22.7MB,159MB / 71.6MB
2025-12-22 14:10:33,228.4MiB / 7.654GiB,2.91%,99.77%,50.6MB / 22.8MB,159MB / 71.7MB
2025-12-22 14:10:44,228.6MiB / 7.654GiB,2.92%,87.11%,50.7MB / 22.9MB,159MB / 71.7MB
2025-12-22 14:10:56,228.7MiB / 7.654GiB,2.92%,101.08%,50.9MB / 23MB,159MB / 71.7MB
2025-12-22 14:11:07,228.9MiB / 7.654GiB,2.92%,92.55%,51.1MB / 23.1MB,159MB / 71.7MB
2025-12-22 14:11:19,229.1MiB / 7.654GiB,2.92%,98.46%,51.3MB / 23.2MB,159MB / 71.7MB
2025-12-22 14:11:31,229.4MiB / 7.654GiB,2.93%,85.74%,51.5MB / 23.2MB,159MB / 71.7MB
2025-12-22 14:11:43,229.6MiB / 7.654GiB,2.93%,85.58%,51.6MB / 23.3MB,159MB / 71.7MB
2025-12-22 14:11:55,229.6MiB / 7.654GiB,2.93%,102.36%,51.7MB / 23.4MB,159MB / 71.7MB
2025-12-22 14:12:06,229.7MiB / 7.654GiB,2.93%,100.34%,51.9MB / 23.4MB,159MB / 71.7MB
2025-12-22 14:12:18,231.5MiB / 7.654GiB,2.95%,100.71%,52.1MB / 23.5MB,159MB / 71.7MB
2025-12-22 14:12:31,230.2MiB / 7.654GiB,2.94%,88.31%,52.2MB / 23.6MB,159MB / 71.7MB
2025-12-22 14:12:43,230.3MiB / 7.654GiB,2.94%,97.19%,52.4MB / 23.6MB,159MB / 71.8MB
2025-12-22 14:12:54,230.4MiB / 7.654GiB,2.94%,105.96%,52.5MB / 23.7MB,159MB / 71.8MB
2025-12-22 14:13:06,230.8MiB / 7.654GiB,2.95%,92.82%,52.7MB / 23.8MB,159MB / 71.8MB
2025-12-22 14:13:17,230.7MiB / 7.654GiB,2.94%,98.59%,52.8MB / 23.8MB,159MB / 71.8MB
2025-12-22 14:13:29,231.2MiB / 7.654GiB,2.95%,96.77%,53MB / 23.9MB,159MB / 71.8MB
2025-12-22 14:13:42,231.1MiB / 7.654GiB,2.95%,92.98%,53.1MB / 24MB,159MB / 71.8MB
2025-12-22 14:13:53,231.5MiB / 7.654GiB,2.95%,104.14%,53.3MB / 24.1MB,159MB / 71.8MB
2025-12-22 14:14:05,231.4MiB / 7.654GiB,2.95%,100.06%,53.4MB / 24.1MB,159MB / 71.8MB
2025-12-22 14:14:17,231.5MiB / 7.654GiB,2.95%,96.84%,53.6MB / 24.2MB,159MB / 71.8MB
2025-12-22 14:14:28,231.7MiB / 7.654GiB,2.96%,100.15%,53.7MB / 24.2MB,159MB / 71.8MB
2025-12-22 14:14:41,231.9MiB / 7.654GiB,2.96%,100.97%,53.9MB / 24.3MB,159MB / 71.8MB
2025-12-22 14:14:53,232MiB / 7.654GiB,2.96%,103.80%,54MB / 24.4MB,159MB / 71.8MB
2025-12-22 14:15:05,232.4MiB / 7.654GiB,2.97%,92.99%,54.2MB / 24.5MB,159MB / 71.9MB
2025-12-22 14:15:16,233.4MiB / 7.654GiB,2.98%,100.31%,54.3MB / 24.5MB,159MB / 71.9MB
2025-12-22 14:15:28,232.4MiB / 7.654GiB,2.97%,97.73%,54.4MB / 24.6MB,159MB / 71.9MB
2025-12-22 14:15:39,232.9MiB / 7.654GiB,2.97%,105.61%,54.6MB / 24.6MB,159MB / 71.9MB
2025-12-22 14:15:52,232.8MiB / 7.654GiB,2.97%,95.50%,54.8MB / 24.7MB,159MB / 71.9MB
2025-12-22 14:16:03,232.2MiB / 7.654GiB,2.96%,100.70%,54.9MB / 24.8MB,159MB / 71.9MB
2025-12-22 14:16:15,232.4MiB / 7.654GiB,2.97%,101.15%,55.1MB / 24.9MB,159MB / 71.9MB
2025-12-22 14:16:26,232.2MiB / 7.654GiB,2.96%,108.25%,55.2MB / 24.9MB,159MB / 71.9MB
2025-12-22 14:16:38,233MiB / 7.654GiB,2.97%,107.28%,55.4MB / 25MB,159MB / 71.9MB
2025-12-22 14:16:51,233.5MiB / 7.654GiB,2.98%,92.30%,55.5MB / 25.1MB,159MB / 71.9MB
2025-12-22 14:17:03,233.7MiB / 7.654GiB,2.98%,99.32%,55.7MB / 25.1MB,159MB / 72MB
2025-12-22 14:17:15,234.1MiB / 7.654GiB,2.99%,102.78%,55.9MB / 25.2MB,159MB / 72MB
2025-12-22 14:17:26,234MiB / 7.654GiB,2.99%,98.82%,56MB / 25.3MB,159MB / 72MB
2025-12-22 14:17:38,234.1MiB / 7.654GiB,2.99%,100.20%,56.2MB / 25.4MB,159MB / 72MB
2025-12-22 14:17:49,233.6MiB / 7.654GiB,2.98%,115.72%,56.3MB / 25.4MB,159MB / 72MB
2025-12-22 14:18:02,234.3MiB / 7.654GiB,2.99%,97.93%,56.4MB / 25.5MB,159MB / 72MB
2025-12-22 14:18:13,234.8MiB / 7.654GiB,3.00%,102.28%,56.6MB / 25.5MB,159MB / 72MB
2025-12-22 14:18:25,234.8MiB / 7.654GiB,3.00%,99.03%,56.7MB / 25.6MB,159MB / 72MB
2025-12-22 14:18:36,234.9MiB / 7.654GiB,3.00%,100.66%,56.9MB / 25.7MB,159MB / 72MB
2025-12-22 14:18:48,235.4MiB / 7.654GiB,3.00%,93.42%,57.1MB / 25.8MB,159MB / 72MB
2025-12-22 14:19:01,235.3MiB / 7.654GiB,3.00%,91.10%,57.2MB / 25.8MB,159MB / 72MB
2025-12-22 14:19:13,235.5MiB / 7.654GiB,3.00%,96.34%,57.3MB / 25.9MB,159MB / 72MB
2025-12-22 14:19:24,235.8MiB / 7.654GiB,3.01%,98.08%,57.5MB / 25.9MB,159MB / 72.1MB
2025-12-22 14:19:36,235.7MiB / 7.654GiB,3.01%,98.08%,57.6MB / 26MB,159MB / 72.1MB
2025-12-22 14:19:48,236.1MiB / 7.654GiB,3.01%,100.58%,57.8MB / 26.1MB,159MB / 72.1MB
2025-12-22 14:19:59,236.3MiB / 7.654GiB,3.02%,100.03%,58MB / 26.2MB,159MB / 72.1MB
2025-12-22 14:20:12,236.5MiB / 7.654GiB,3.02%,85.46%,58.1MB / 26.2MB,159MB / 72.1MB
2025-12-22 14:20:23,236.4MiB / 7.654GiB,3.02%,97.95%,58.3MB / 26.3MB,159MB / 72.1MB
2025-12-22 14:20:35,236.8MiB / 7.654GiB,3.02%,97.51%,58.4MB / 26.4MB,159MB / 72.1MB
2025-12-22 14:20:46,236.7MiB / 7.654GiB,3.02%,114.77%,58.5MB / 26.4MB,159MB / 72.1MB
